 ( 55,  81.68212652,  81.22325338,  1.43039274e-01, -7.92322537e-03,  1.45586025e-01)
 ( 56,  61.55308294,  81.75772454,  1.73366198e-01,  4.14433160e-01,  4.01555397e-02)
 ( 57,  64.95512339,  81.52774921,  1.31587489e-01,  4.38905915e-01, -9.48941222e-03)
 ( 58, 147.6809577 ,  83.8300938 ,  4.36004298e-02,  7.28774043e-03,  4.12579418e-02)
 ( 59, 110.71370608,  85.37774602,  2.23452305e-01, -1.75792841e-01,  2.79957147e-01)
 ( 60,  50.11041105,  86.10542525,  1.23806190e+01,  1.60486180e+00,  1.18647705e+01)
 ( 61,  70.31821282,  86.16476528,  1.41787270e-01,  1.89077163e-01,  8.10124675e-02)
 ( 62,  32.95779988,  86.85049423,  1.12109328e-01,  9.69734102e-01, -1.99590919e-01)
 ( 63,  68.30311686,  88.07571207,  8.80200376e-02,  2.15652355e-01,  1.87032092e-02)
 ( 64, 136.45140316,  89.39965408,  5.89065161e-02,  9.38798506e-02,  2.87308498e-02)
 ( 65,   3.94896257,  89.39935069,  1.40828041e-01,  2.64443339e-01,  5.58283964e-02)
 ( 66, 112.24466761,  92.72074916,  1.01864587e-01, -3.04617185e-01,  1.99777254e-01)
 ( 67,  63.45423857,  93.31724038,  2.44670086e-01,  1.93835388e-01,  1.82365854e-01)
 ( 68,  66.46128223,  92.9676037 ,  1.78033204e-01,  1.77127502e-01,  1.21099364e-01)
 ( 69,  56.23542835,  96.46023544,  1.09085562e-01,  4.79624392e-01, -4.50794213e-02)
 ( 70,  59.86370793,  95.41126732,  1.26835727e-01,  3.41134855e-01,  1.71852381e-02)
 ( 71,  30.26461912,  97.36208071,  5.74337782e-01,  7.47839113e-01,  3.33960925e-01)
 ( 72,  95.80938096,  99.12294955,  4.84566424e-02, -4.54006838e-02,  6.30497193e-02)
 ( 73,   7.30966832, 101.41433604,  3.11949775e-01,  3.82261110e-01,  1.89080133e-01)
 ( 74,  11.57015644, 101.04235675,  2.03165764e-01,  4.38794437e-01,  6.21246949e-02)
 ( 75, 145.94868844, 101.92472209,  1.61904437e-01,  2.16788567e-02,  1.54936233e-01)
 ( 76,  26.6102426 , 102.56397008,  5.17777605e-01,  6.07078512e-01,  3.22645226e-01)
 ( 77,  76.11961652, 104.15081709,  1.37171160e-01,  7.57923321e-02,  1.12809339e-01)
 ( 78, 122.82875149, 104.46437012,  6.65221431e-02,  7.84203624e-02,  4.13155980e-02)
 ( 79, 174.37308412, 102.39861047,  4.53275113e-02, -4.95238150e-02,  6.12458804e-02)
 ( 80,  23.91635219, 104.50151873,  4.77299945e-01,  5.97458358e-01,  2.85259759e-01)
 ( 81, 161.61507602, 103.79869632,  9.66817684e-02, -2.19009167e-02,  1.03721349e-01)
 ( 82, 148.4628251 , 105.95128858,  5.52100404e-02, -4.07159481e-02,  6.82973094e-02)
 ( 83, 198.53184331, 108.08294213,  1.19774028e-02,  1.24197520e-01, -2.79432286e-02)
 ( 84,  77.55694033, 108.9489742 ,  2.05900854e-01,  1.16494023e-01,  1.68456347e-01)
 ( 85,  17.15464586, 111.59826965,  4.13114226e-01,  5.72391892e-01,  2.29131118e-01)
 ( 86, 177.72214686, 110.61706024,  6.25787286e-02, -3.60359493e-01,  1.78408566e-01)
 ( 87,  12.14977878, 112.1331551 ,  2.65075210e-01,  6.58470429e-01,  5.34240009e-02)
 ( 88,  15.48192566, 113.38209585,  4.05356779e-01,  6.00492332e-01,  2.12341387e-01)
 ( 89,  23.70351078, 115.89774259,  1.45332545e-01,  5.05440402e-01, -1.71304412e-02)
 ( 90, 114.13002413, 119.77419785, -2.03897287e-02, -8.84645780e-03, -1.75462244e-02)
 ( 91,  58.68144209, 119.31365342,  2.01465922e-01, -3.98899921e-02,  2.14287705e-01)
 ( 92, 155.37369941, 121.57183188,  1.75675111e-01, -2.28425637e-02,  1.83017364e-01)
 ( 93, 180.91804839, 122.85825714,  1.45484866e-01,  3.34092829e-01,  3.80978852e-02)
 ( 94,  11.22767107, 128.46210379,  3.83216192e-01,  5.52406509e-01,  2.05656957e-01)
 ( 95,  26.43949646, 129.45317066,  2.73286429e-01,  2.16044601e-01,  2.03843522e-01)
 ( 96, 151.86098758, 128.73360171,  2.81568348e-02,  1.02239267e-01, -4.70578659e-03)
 ( 97, 144.58243292, 130.06448723, -2.75610617e-02,  1.71144949e-02, -3.30621494e-02)
 ( 98, 139.33451915, 133.20119739,  4.13811361e-02,  8.01170872e-02,  1.56292152e-02)
 ( 99,  83.87841947, 135.28145944,  4.02317131e-02,  1.61480453e-02,  3.50412700e-02)
 (100, 115.05841545, 135.89048186,  6.94041417e-02, -5.89643145e-02,  8.83569571e-02)
