 ( 52,  27.27782065,  7.71541217e+01,  1.04282152e-01,  3.42202683e-01, -5.71156712e-03)
 ( 53, 182.05751246,  7.92906649e+01, -5.02595361e-03,  5.99991886e-02, -2.43114071e-02)
 ( 54,  25.71944605,  8.11011046e+01,  1.55595961e-01,  2.85066808e-01,  6.39673442e-02)
 ( 55,  81.68212651,  8.12232534e+01,  1.43039274e-01, -7.92322603e-03,  1.45586026e-01)
 ( 56,  61.55308294,  8.17577245e+01,  1.73366198e-01,  4.14433160e-01,  4.01555396e-02)
 ( 57,  64.95512338,  8.15277492e+01,  1.31587490e-01,  4.38905917e-01, -9.48941182e-03)
 ( 58, 147.68095767,  8.38300938e+01,  4.36004299e-02,  7.28773917e-03,  4.12579423e-02)
 ( 59, 110.71370607,  8.53777460e+01,  2.23452305e-01, -1.75792841e-01,  2.79957147e-01)
 ( 60,  50.11041105,  8.61054252e+01,  1.23806190e+01,  1.60486180e+00,  1.18647705e+01)
 ( 61,  70.3182128 ,  8.61647653e+01,  1.41787270e-01,  1.89077163e-01,  8.10124672e-02)
 ( 62,  32.95779991,  8.68504942e+01,  1.12109328e-01,  9.69734102e-01, -1.99590919e-01)
 ( 63,  68.30311687,  8.80757121e+01,  8.80200374e-02,  2.15652355e-01,  1.87032091e-02)
 ( 64, 136.45140316,  8.93996541e+01,  5.89065157e-02,  9.38798506e-02,  2.87308494e-02)
 ( 65,   3.94896256,  8.93993507e+01,  1.40828042e-01,  2.64443339e-01,  5.58283971e-02)
 ( 66, 112.24466762,  9.27207492e+01,  1.01864587e-01, -3.04617186e-01,  1.99777254e-01)
 ( 67,  63.45423858,  9.33172404e+01,  2.44670086e-01,  1.93835388e-01,  1.82365855e-01)
 ( 68,  66.4612822 ,  9.29676037e+01,  1.78033206e-01,  1.77127503e-01,  1.21099366e-01)
 ( 69,  56.23542835,  9.64602354e+01,  1.09085562e-01,  4.79624397e-01, -4.50794225e-02)
 ( 70,  59.86370793,  9.54112673e+01,  1.26835727e-01,  3.41134854e-01,  1.71852377e-02)
 ( 71,  30.26461913,  9.73620808e+01,  5.74337786e-01,  7.47839114e-01,  3.33960928e-01)
 ( 72,  95.80938096,  9.91229495e+01,  4.84566430e-02, -4.54006831e-02,  6.30497197e-02)
 ( 73,   7.30966833,  1.01414336e+02,  3.11949775e-01,  3.82261111e-01,  1.89080133e-01)
 ( 74,  11.57015645,  1.01042357e+02,  2.03165763e-01,  4.38794437e-01,  6.21246940e-02)
 ( 75, 145.94868844,  1.01924722e+02,  1.61904437e-01,  2.16788571e-02,  1.54936233e-01)
 ( 76,  26.6102426 ,  1.02563970e+02,  5.17777605e-01,  6.07078512e-01,  3.22645226e-01)
 ( 77,  76.11961652,  1.04150817e+02,  1.37171164e-01,  7.57923249e-02,  1.12809346e-01)
 ( 78, 122.8287515 ,  1.04464370e+02,  6.65221432e-02,  7.84203628e-02,  4.13155980e-02)
 ( 79, 174.37308412,  1.02398610e+02,  4.53275106e-02, -4.95238170e-02,  6.12458804e-02)
 ( 80,  23.91635219,  1.04501519e+02,  4.77299946e-01,  5.97458357e-01,  2.85259760e-01)
 ( 81, 161.61507602,  1.03798696e+02,  9.66817691e-02, -2.19009161e-02,  1.03721349e-01)
 ( 82, 148.46282508,  1.05951289e+02,  5.52100409e-02, -4.07159481e-02,  6.82973099e-02)
 ( 83, 198.39151865,  1.08082942e+02,  1.42182790e-02,  1.24128132e-01, -2.56800492e-02)
 ( 84,  77.55694032,  1.08948974e+02,  2.05900854e-01,  1.16494023e-01,  1.68456347e-01)
 ( 85,  17.15464586,  1.11598270e+02,  4.13114226e-01,  5.72391892e-01,  2.29131118e-01)
 ( 86, 177.72214686,  1.10617060e+02,  6.25787287e-02, -3.60359494e-01,  1.78408566e-01)
 ( 87,  12.14977881,  1.12133155e+02,  2.65075212e-01,  6.58470429e-01,  5.34240029e-02)
 ( 88,  15.48192568,  1.13382096e+02,  4.05356780e-01,  6.00492333e-01,  2.12341387e-01)
 ( 89,  23.7035108 ,  1.15897743e+02,  1.45332546e-01,  5.05440400e-01, -1.71304400e-02)
 ( 90, 114.13002413,  1.19774198e+02, -2.03897268e-02, -8.84645582e-03, -1.75462231e-02)
 ( 91,  58.68144208,  1.19313653e+02,  2.01465922e-01, -3.98899921e-02,  2.14287705e-01)
 ( 92, 155.37369942,  1.21571832e+02,  1.75675111e-01, -2.28425645e-02,  1.83017364e-01)
 ( 93, 180.91804846,  1.22858257e+02,  1.45484868e-01,  3.34092835e-01,  3.80978854e-02)
 ( 94,  11.2276712 ,  1.28566701e+02,  3.76253394e-01,  5.56412934e-01,  1.97406380e-01)
 ( 95,  26.43949644,  1.29453171e+02,  2.73286429e-01,  2.16044601e-01,  2.03843522e-01)
 ( 96, 151.86098759,  1.28733602e+02,  2.81568345e-02,  1.02239267e-01, -4.70578685e-03)
 ( 97, 144.58243289,  1.30064487e+02, -2.75610633e-02,  1.71144933e-02, -3.30621504e-02)
 ( 98, 139.33451915,  1.33201197e+02,  4.13811363e-02,  8.01170877e-02,  1.56292152e-02)
 ( 99,  83.87841947,  1.35281459e+02,  4.02317131e-02,  1.61480454e-02,  3.50412700e-02)
 (100, 115.05841553,  1.35890482e+02,  6.94041396e-02, -5.89643166e-02,  8.83569557e-02)
 (101, 157.42482248,  1.36927254e+02,  1.75317223e-01,  2.07687131e-01,  1.08560645e-01)
 (102, 143.40076311,  1.38411667e+02,  6.31520302e-02, -4.95068055e-02,  7.90649320e-02)
 (103, 170.08201347,  1.38439473e+02, -4.90746603e-02,  3.64832767e-01, -1.66342335e-01)
 (104, 174.22838373,  1.37755775e+02, -5.99960110e-02,  2.49884530e-02, -6.80280137e-02)
 (105,  75.97892264,  1.39139384e+02,  1.44459799e-01,  3.03750715e-01,  4.68256410e-02)
 (106, 115.86334804,  1.39688407e+02,  3.10171093e-02, -2.65557135e-01,  1.16374760e-01)
 (107, 125.48482753,  1.42949018e+02,  2.40985355e-01, -3.24487167e-01,  3.45284801e-01)
 (108,   9.88889146,  1.43606309e+02,  1.94568497e-01,  6.90465022e-01, -2.73666887e-02)
 (109,  20.7107069 ,  1.43937034e+02,  1.16719815e-01,  5.48930332e-01, -5.97220772e-02)
 (110,  49.80418558,  1.46422179e+02,  9.43800176e-02,  2.64113678e-01,  9.48633544e-03)
 (111, 152.93747599,  1.46465150e+02,  3.88665206e-01, -1.26656041e-03,  3.89072314e-01)
 (112,  77.30372454,  1.49353874e+02,  2.75288130e-01,  1.11955606e-01,  2.39302400e-01)
 (113, 110.70311992,  1.49854320e+02, -3.30164533e-02, -3.80697653e-02, -2.07797430e-02)
 (114, 197.17505258,  1.49748230e+02,  1.64232809e-01, -6.71725082e-02,  1.85823972e-01)
 (115, 193.87784314,  1.54421175e+02,  7.03872644e-02, -2.59500816e-02,  7.87283621e-02)
 (116,  24.45784684,  1.56518734e+02,  2.23192489e-01,  7.22985821e-01, -9.19581064e-03)
 (117, 117.53781754,  1.56703225e+02,  9.47593532e-02, -3.43811086e-01,  2.05270059e-01)
 (118, 172.33313615,  1.56803644e+02,  1.83856202e-01, -4.00090286e-01,  3.12456651e-01)
 (119,  39.57934815,  1.57446514e+02,  5.97174220e-02,  2.27605062e-01, -1.34413480e-02)
 (120,  46.56714912,  1.58430377e+02,  2.25118939e-01,  5.09773295e-01,  6.12632373e-02)
 (121, 138.91545402,  1.59426659e+02,  3.33624631e-01, -6.08895117e-02,  3.53196259e-01)
 (122, 141.37251658,  1.61452417e+02,  2.10662591e-01,  2.28503082e-01,  1.37215172e-01)
 (123, 111.2998627 ,  1.65757688e+02,  1.14150630e-01, -3.03097094e-01,  2.11574696e-01)
 (124,   1.04663207,  1.68155723e+02,  4.81701207e-01, -1.72035321e-01,  5.36998274e-01)
 (125, 188.94783085,  1.68305866e+02, -2.22625441e-02, -1.96965004e-01,  4.10476356e-02)
 (126,  62.11616528,  1.70412700e+02,  2.11620634e-01,  2.51402816e-01,  1.30812586e-01)
 (127, 159.39469776,  1.70876299e+02,  2.20885713e-01,  2.18350418e-01,  1.50701650e-01)
 (128,  93.47375325,  1.72602567e+02,  8.57351547e-02,  1.40440279e-01,  4.05936364e-02)
 (129,  27.16206724,  1.75144715e+02,  3.54239055e-01,  7.52014015e-01,  1.12520264e-01)
 (130, 182.81750174,  1.73839527e+02,  1.07150949e-01, -6.07686529e-02,  1.26683730e-01)
 (131, 121.60401887,  1.77011122e+02,  3.02319306e-01,  9.26003461e-02,  2.72554909e-01)
 (132,  79.9144869 ,  1.81556209e+02,  2.91277102e-01,  4.67927109e-01,  1.40871960e-01)
 (133, 193.13693321,  1.83844327e+02,  8.84425638e-02,  1.09929253e-01,  5.31081611e-02)
 (134,  39.50238119,  1.85167256e+02,  2.94270331e-01,  8.92176428e-01,  7.49933604e-03)
 (135,  92.78236469,  1.84859473e+02,  2.13201822e-01,  4.18462324e-01,  7.86960749e-02)
 (136,  99.98387502,  1.87065032e+02,  1.99896227e-01,  5.55369049e-01,  2.13847464e-02)
 (137, 188.35526786,  1.87189528e+02,  1.79751459e-01,  1.43280761e-01,  1.33696929e-01)
 (138,  13.58193418,  1.90644477e+02,  4.83561170e-01,  1.59453515e+00, -2.89679854e-02)
 (139, 188.5488181 ,  1.90790001e+02,  1.96240394e-01,  5.33894267e-02,  1.79079507e-01)
 (140,  78.27702961,  1.92882437e+02,  2.55723515e-01,  6.44029618e-01,  4.87139948e-02)
 (141, 124.69082899,  1.93211940e+02,  8.61144185e-02,  3.80214955e-01, -3.60975314e-02)
 (142,  13.89312933,  1.94555003e+02,  5.76565150e-01,  1.19338866e+00,  1.92975939e-01)
 (143,  47.91456649,  1.94475776e+02,  4.45828615e-01,  9.55223660e-01,  1.38792438e-01)
 (144,  11.09915498,  1.97283642e+02,  6.82991229e-01,  1.06563760e+00,  3.40464857e-01)
 (145,  16.57698984,  1.97225235e+02,  5.88785704e-01,  9.95338653e-01,  2.68855423e-01)
 (146,  56.17724197,  1.98166718e+02,  2.39617050e-01,  7.44186226e-01,  4.14334603e-04)
 (147,  61.08666436,  1.98060311e+02,  2.56052566e-01,  6.94365765e-01,  3.28635698e-02)]
