 ( 40,  44.5166842 ,  5.87750038e+01,   663.83053458,  25.76490889,  2370.96074678,  48.69251243, -9.82639912e+01,  10.11374417)
 ( 41,  20.35980095,  6.11272104e+01,  1001.65718211,  31.64896775,  2049.97518546,  45.27665162,  3.42736587e+02,  17.0957583 )
 ( 42,  33.43373845,  6.11408041e+01,  1085.53634159,  32.94747856,  1888.62598852,  43.45832492,  4.78477988e+02,  18.97873126)
 ( 43,  48.53694086,  6.60351798e+01,  1002.43028932,  31.66117934,  2778.1483655 ,  52.70814357,  1.09454029e+02,  14.71927605)
 ( 44,  49.87813558,  6.89010619e+01,  1313.47188261,  36.24185235,  8056.95244747,  89.76052895, -1.27626283e+03,   7.39025376)
 ( 45, 138.02251599,  6.96488361e+01,   837.08895789,  28.93248969,  1371.15706655,  37.02913801,  3.96359901e+02,  17.03026676)
 ( 46,  90.97708495,  7.16232042e+01,  1066.48746127,  32.65711922,  2169.97288628,  46.58296757,  3.68996176e+02,  17.6840225 )
 ( 47,  55.88172937,  7.17604489e+01,  5827.01042524,  76.33485751,  6434.87505068,  80.21767335,  3.75865773e+03,  50.55060536)
 ( 48,  81.62536867,  7.16452987e+01,  1091.50410932,  33.03791911,  2151.97808748,  46.38941774,  3.99796867e+02,  18.12703483)
 ( 49, 166.71460008,  7.50846518e+01,   806.873625  ,  28.40552072,  1710.80152531,  41.36183671,  2.56973135e+02,  15.11064463)
 ( 50,  83.80463817,  7.65397216e+01,   475.46966571,  21.80526673,  2038.52859632,  45.15006737, -1.79771669e+02,   7.29274508)
 ( 51, 190.42256096,  7.62440435e+01,  1669.42813718,  40.85863632,  1884.20561986,  43.40743739,  1.06379062e+03,  26.90624573)
 ( 52,  27.27782061,  7.71541217e+01,   934.97104068,  30.5772965 ,  2822.180174  ,  53.12419566,  2.78416990e+01,  13.50166217)
 ( 53, 182.05751246,  7.92906649e+01,   504.15863734,  22.45347749,  1285.74572529,  35.85729679,  9.08832256e+01,  10.92791781)
 ( 54,  25.71944605,  8.11011046e+01,  1307.09418861,  36.15375761,  2395.97936067,  48.9487424 ,  5.36957966e+02,  20.42023327)
 ( 55,  81.68212652,  8.12232534e+01,  1267.82033579,  35.60646485,  1136.15409723,  33.70688489,  9.02627947e+02,  24.77210899)
 ( 56,  61.55308294,  8.17577245e+01,  1318.3852907 ,  36.30957598,  3459.13329581,  58.814397  ,  2.06521017e+02,  17.40494837)
 ( 57,  64.95512338,  8.15277493e+01,  1214.86438982,  34.8549049 ,  3487.16894613,  59.05225585,  9.39886571e+01,  15.87382266)
 ( 58, 147.68095769,  8.38300938e+01,   757.33158693,  27.51965838,  1235.92443258,  35.15571708,  3.60070162e+02,  16.21960646)
 ( 59, 110.71370608,  8.53777460e+01,  1763.72383616,  41.99671243,  2454.80059395,  49.54594434,  9.74680788e+02,  26.07123032)
 ( 60,  50.11041104,  8.61054253e+01, 87382.40888688, 295.60515491, 11379.43757189, 106.67444639,  8.37247325e+04, 261.31694   )
 ( 61,  70.3182128 ,  8.61647653e+01,  1265.98420183,  35.58067169,  2402.43122229,  49.014602  ,  4.93774166e+02,  19.82597819)
 ( 62,  32.95779989,  8.68504942e+01,  1100.4660468 ,  33.17327262,  7340.87369388,  85.67889889, -1.25910050e+03,   5.63362654)
 ( 63,  68.30311687,  8.80757121e+01,   935.47690877,  30.5855672 ,  2378.25892488,  48.7673961 ,  1.71036540e+02,  14.91033274)
 ( 64, 136.45140315,  8.93996541e+01,   768.58499033,  27.72336472,  1643.54858935,  40.54070278,  2.40301515e+02,  14.69242454)
 ( 65,   3.94896254,  8.93993507e+01,  1354.47779043,  36.80323065,  1997.87929353,  44.69764291,  7.12302303e+02,  22.43613114)
 ( 66, 112.24466764,  9.27207492e+01,   969.2580448 ,  31.13290947,  2308.72378448,  48.04918108,  2.27168257e+02,  15.68852983)
 ( 67,  63.45423858,  9.33172404e+01,  1802.72670578,  42.45852908,  2026.36299099,  45.01514167,  1.15139574e+03,  27.9893764 )
 ( 68,  66.46128219,  9.29676037e+01,  1586.46790538,  39.83048928,  2146.25160578,  46.32765502,  8.96601318e+02,  24.9394573 )
 ( 69,  56.23542836,  9.64602354e+01,  1109.67176905,  33.31173548,  3996.36892353,  63.21684032, -1.74875385e+02,  12.99203681)
 ( 70,  59.86370796,  9.54112673e+01,  1032.79165804,  32.1370763 ,  3012.09044942,  54.88251472,  6.46197279e+01,  14.496268  )
 ( 71,  30.26461912,  9.73620807e+01,  4075.60645655,  63.8404769 ,  5795.51939895,  76.12830864,  2.21276094e+03,  39.37066341)
 ( 72,  95.80938095,  9.91229495e+01,   750.49483733,  27.39516082,  1268.31198533,  35.613368  ,  3.42823128e+02,  15.94800682)
 ( 73,   7.30966829,  1.01414336e+02,  2234.98274861,  47.27560436,  2944.99884637,  54.26784341,  1.28837598e+03,  29.83236898)
 ( 74,  11.57015643,  1.01042357e+02,  1503.08295715,  38.76961411,  4032.72159315,  63.50371313,  2.06851016e+02,  18.35770632)
 ( 75, 145.94868844,  1.01924722e+02,  1276.06979794,  35.72211963,  1404.43415949,  37.47578089,  8.24644532e+02,  23.67633292)
 ( 76,  26.61024261,  1.02563970e+02,  3700.38856284,  60.83081939,  4766.08978496,  69.03687277,  2.16843113e+03,  38.640396  )
 ( 77,  76.11961652,  1.04150817e+02,  1162.74555594,  34.09905504,  1626.56003585,  40.33063346,  6.39922687e+02,  21.13563714)
 ( 78, 122.8287515 ,  1.04464370e+02,   773.06146193,  27.80398321,  1722.70966751,  41.50553819,  2.19333355e+02,  14.46291736)
 ( 79, 174.37308414,  1.02398610e+02,   682.82868126,  26.13099088,  1091.43598669,  33.03688832,  3.32009971e+02,  15.51199106)
 ( 80,  23.9163522 ,  1.04501519e+02,  3430.52098795,  58.57064924,  4444.68035889,  66.66843614,  2.00187373e+03,  37.14150905)
 ( 81, 161.61507601,  1.03798696e+02,   883.09894451,  29.71698073,  1020.57580032,  31.94645173,  5.55056723e+02,  19.44847838)
 ( 82, 148.46282507,  1.05951289e+02,   821.24567974,  28.6573844 ,   960.78142425,  30.99647438,  5.12423079e+02,  18.69423192)
